15303157398000,9.80665,-2.2473574,-0.6810174
15303157398000,9.80665,-2.2473574,-0.6810174
15303169666000,10.024576,-2.3699405,-0.6810174
15303169666000,10.024576,-2.3699405,-0.6810174
15303183125000,10.147159,-2.4516625,-0.7218784
15303183125000,10.147159,-2.4516625,-0.7218784
15303199696000,10.18802,-2.5606253,-0.6401563
15303199696000,10.18802,-2.5606253,-0.6401563
15303214344000,10.147159,-2.6014864,-0.61291564
15303214344000,10.147159,-2.6014864,-0.61291564
15303228108000,10.147159,-2.5197644,-0.53119355
15303228108000,10.147159,-2.5197644,-0.53119355
15303247059000,10.106298,-2.3699405,-0.53119355
15303247059000,10.106298,-2.3699405,-0.53119355
15303262348000,10.065437,-1.8387469,-0.40861043
15303262348000,10.065437,-1.8387469,-0.40861043
15303275074000,9.956474,-1.4437568,-0.25878662
15303275074000,9.956474,-1.4437568,-0.25878662
15303288593000,9.833891,-1.1032481,-0.19068487
15303288593000,9.833891,-1.1032481,-0.19068487
15303303150000,9.643207,-0.6810174,-0.14982383
15303303150000,9.643207,-0.6810174,-0.14982383
15303317524000,9.41166,-0.21792556,-0.21792556
15303317524000,9.41166,-0.21792556,-0.21792556
15303330647000,9.193735,0.19068487,-0.3405087
15303330647000,9.193735,0.19068487,-0.3405087
15303343098000,9.071152,0.61291564,-0.4903325
15303343098000,9.071152,0.61291564,-0.4903325
15303356007000,9.071152,0.9125633,-0.44947147
15303356007000,9.071152,0.9125633,-0.44947147
15303370258000,9.152874,1.1441092,-0.29964766
15303370258000,9.152874,1.1441092,-0.29964766
15303382588000,9.220976,1.334794,-0.06810174
15303382588000,9.220976,1.334794,-0.06810174
15303396412000,9.343558,1.525479,0.06810174
15303396412000,9.343558,1.525479,0.06810174
15303412403000,9.493382,1.6753027,0.19068487
15303412403000,9.493382,1.6753027,0.19068487
15303426808000,9.643207,1.7978859,0.19068487
15303426808000,9.643207,1.7978859,0.19068487
15303439106000,9.724928,1.7570249,0.10896278
15303439106000,9.724928,1.7570249,0.10896278
15303453144000,9.765789,1.6344417,-0.10896278
15303453144000,9.765789,1.6344417,-0.10896278
15303466480000,9.833891,1.4437568,-0.25878662
15303466480000,9.833891,1.4437568,-0.25878662
15303479298000,9.874752,1.1032481,-0.40861043
15303479298000,9.874752,1.1032481,-0.40861043
15303492176000,9.915613,0.7627395,-0.5720546
15303492176000,9.915613,0.7627395,-0.5720546
15303505787000,9.874752,0.44947147,-0.8036005
15303505787000,9.874752,0.44947147,-0.8036005
15303522450000,9.833891,0.06810174,-1.0215261
15303522450000,9.833891,0.06810174,-1.0215261
15303535633000,9.80665,-0.19068487,-1.1032481
15303535633000,9.80665,-0.19068487,-1.1032481
15303548664000,9.80665,-0.44947147,-1.0623871
15303548664000,9.80665,-0.44947147,-1.0623871
15303562000000,9.80665,-0.7218784,-1.0623871
15303562000000,9.80665,-0.7218784,-1.0623871
15303574482000,9.80665,-0.95342433,-0.9942854
15303574482000,9.80665,-0.95342433,-0.9942854
15303586842000,9.765789,-1.1849703,-0.87170225
15303586842000,9.765789,-1.1849703,-0.87170225
15303599751000,9.724928,-1.4165162,-0.6810174
15303599751000,9.724928,-1.4165162,-0.6810174
15303612873000,9.765789,-1.56634,-0.44947147
15303612873000,9.765789,-1.56634,-0.44947147
15303625935000,9.874752,-1.6753027,-0.21792556
15303625935000,9.874752,-1.6753027,-0.21792556
15303638294000,9.915613,-1.7978859,-0.027240695
15303638294000,9.915613,-1.7978859,-0.027240695
15303651020000,9.915613,-1.9477097,0.10896278
15303651020000,9.915613,-1.9477097,0.10896278
15303664051000,9.833891,-2.0566726,0.14982383
15303664051000,9.833891,-2.0566726,0.14982383
15303677845000,9.765789,-2.1383946,0.19068487
15303677845000,9.765789,-2.1383946,0.19068487
15303691944000,9.765789,-2.1792557,0.14982383
15303691944000,9.765789,-2.1792557,0.14982383
15303709980000,9.765789,-2.1792557,0.10896278
15303709980000,9.765789,-2.1792557,0.10896278
15303726368000,9.765789,-2.2473574,-0.0
15303726368000,9.765789,-2.2473574,-0.0
15303747486000,9.765789,-2.2473574,-0.14982383
15303747486000,9.765789,-2.2473574,-0.14982383
15303767933000,9.80665,-2.1792557,-0.25878662
15303767933000,9.80665,-2.1792557,-0.25878662
15303785297000,9.874752,-2.0294318,-0.38136974
15303785297000,9.874752,-2.0294318,-0.38136974
15303804157000,10.024576,-1.8387469,-0.44947147
15303804157000,10.024576,-1.8387469,-0.44947147
15303821430000,10.065437,-1.7161638,-0.4903325
15303821430000,10.065437,-1.7161638,-0.4903325
15303839619000,9.874752,-1.56634,-0.5720546
15303839619000,9.874752,-1.56634,-0.5720546
15303860493000,9.724928,-1.4165162,-0.6401563
15303860493000,9.724928,-1.4165162,-0.6401563
15303886738000,9.684067,-1.1849703,-0.6810174
15303886738000,9.684067,-1.1849703,-0.6810174
15303904408000,9.684067,-0.87170225,-0.6810174
15303904408000,9.684067,-0.87170225,-0.6810174
15303920826000,9.643207,-0.6810174,-0.6810174
15303920826000,9.643207,-0.6810174,-0.6810174
15303937855000,9.643207,-0.4903325,-0.7218784
15303937855000,9.643207,-0.4903325,-0.7218784
15303955738000,9.643207,-0.3405087,-0.7627395
15303955738000,9.643207,-0.3405087,-0.7627395
15303971638000,9.602345,-0.19068487,-0.8036005
15303971638000,9.602345,-0.19068487,-0.8036005
15303989338000,9.643207,0.06810174,-0.7627395
15303989338000,9.643207,0.06810174,-0.7627395
15304006184000,9.684067,0.25878662,-0.61291564
15304006184000,9.684067,0.25878662,-0.61291564
15304024464000,9.80665,0.38136974,-0.40861043
15304024464000,9.80665,0.38136974,-0.40861043
15304042225000,9.956474,0.44947147,-0.29964766
15304042225000,9.956474,0.44947147,-0.29964766
15304059010000,9.915613,0.53119355,-0.21792556
15304059010000,9.915613,0.53119355,-0.21792556
15304076466000,9.765789,0.44947147,-0.21792556
15304076466000,9.765789,0.44947147,-0.21792556
15304092060000,9.684067,0.3405087,-0.29964766
15304092060000,9.684067,0.3405087,-0.29964766
15304124592000,9.724928,0.14982383,-0.25878662
15304124592000,9.724928,0.14982383,-0.25878662
15304144367000,9.833891,0.06810174,-0.21792556
15304144367000,9.833891,0.06810174,-0.21792556
15304160572000,9.874752,-0.06810174,-0.25878662
15304160572000,9.874752,-0.06810174,-0.25878662
15304172993000,9.80665,-0.21792556,-0.3405087
15304172993000,9.80665,-0.21792556,-0.3405087
15304186146000,9.684067,-0.40861043,-0.38136974
15304186146000,9.684067,-0.40861043,-0.38136974
15304199696000,9.602345,-0.5720546,-0.38136974
15304199696000,9.602345,-0.5720546,-0.38136974
15304212727000,9.643207,-0.6810174,-0.29964766
15304212727000,9.643207,-0.6810174,-0.29964766
15304225697000,9.724928,-0.8036005,-0.25878662
15304225697000,9.724928,-0.8036005,-0.25878662
15304238331000,9.80665,-0.9125633,-0.21792556
15304238331000,9.80665,-0.9125633,-0.21792556
15304251026000,9.874752,-1.0623871,-0.21792556
15304251026000,9.874752,-1.0623871,-0.21792556
15304263386000,9.874752,-1.2258313,-0.21792556
15304263386000,9.874752,-1.2258313,-0.21792556
15304275776000,9.833891,-1.334794,-0.21792556
15304275776000,9.833891,-1.334794,-0.21792556
15304289051000,9.80665,-1.525479,-0.25878662
15304289051000,9.80665,-1.525479,-0.25878662
15304310169000,9.765789,-1.7161638,-0.38136974
15304310169000,9.765789,-1.7161638,-0.38136974
15304327381000,9.833891,-1.9068487,-0.4903325
15304327381000,9.833891,-1.9068487,-0.4903325
15304345875000,9.915613,-2.0294318,-0.5720546
15304345875000,9.915613,-2.0294318,-0.5720546
15304365986000,10.024576,-2.1383946,-0.61291564
15304365986000,10.024576,-2.1383946,-0.61291564
15304386280000,10.106298,-2.2473574,-0.61291564
15304386280000,10.106298,-2.2473574,-0.61291564
15304405048000,10.065437,-2.3290794,-0.6401563
15304405048000,10.065437,-2.3290794,-0.6401563
15304426685000,9.915613,-2.2882185,-0.8036005
15304426685000,9.915613,-2.2882185,-0.8036005
15304443867000,9.80665,-2.2201166,-0.8308412
15304443867000,9.80665,-2.2201166,-0.8308412
15304461018000,9.724928,-2.0294318,-0.8308412
15304461018000,9.724928,-2.0294318,-0.8308412
15304478169000,9.643207,-1.7570249,-0.87170225
15304478169000,9.643207,-1.7570249,-0.87170225
15304496815000,9.602345,-1.3756552,-0.8308412
15304496815000,9.602345,-1.3756552,-0.8308412
15304513783000,9.643207,-1.0623871,-0.8308412
15304513783000,9.643207,-1.0623871,-0.8308412
15304531117000,9.602345,-0.7627395,-0.8036005
15304531117000,9.602345,-0.7627395,-0.8036005
15304548054000,9.493382,-0.5720546,-0.7218784
15304548054000,9.493382,-0.5720546,-0.7218784
15304565754000,9.452521,-0.25878662,-0.7218784
15304565754000,9.452521,-0.25878662,-0.7218784
15304583119000,9.575105,0.0,-0.61291564
15304583119000,9.575105,0.0,-0.61291564
15304602741000,9.724928,0.25878662,-0.44947147
15304602741000,9.724928,0.25878662,-0.44947147
15304620381000,9.724928,0.38136974,-0.29964766
15304620381000,9.724928,0.38136974,-0.29964766
15304643574000,9.765789,0.4903325,-0.19068487
15304643574000,9.765789,0.4903325,-0.19068487
15304662586000,9.765789,0.4903325,-0.06810174
15304662586000,9.765789,0.4903325,-0.06810174
15304684528000,9.80665,0.44947147,-0.0
15304684528000,9.80665,0.44947147,-0.0
15304701344000,9.833891,0.40861043,-0.06810174
15304701344000,9.833891,0.40861043,-0.06810174
15304720753000,9.915613,0.40861043,-0.14982383
15304720753000,9.915613,0.40861043,-0.14982383
15304736652000,9.915613,0.25878662,-0.25878662
15304736652000,9.915613,0.25878662,-0.25878662
15304750568000,9.874752,0.06810174,-0.3405087
15304750568000,9.874752,0.06810174,-0.3405087
15304763874000,9.80665,-0.027240695,-0.38136974
15304763874000,9.80665,-0.027240695,-0.38136974
15304776600000,9.80665,-0.19068487,-0.40861043
15304776600000,9.80665,-0.19068487,-0.40861043
15304789753000,9.833891,-0.25878662,-0.40861043
15304789753000,9.833891,-0.25878662,-0.40861043
15304802876000,9.874752,-0.38136974,-0.44947147
15304802876000,9.874752,-0.38136974,-0.44947147
15304815907000,9.874752,-0.53119355,-0.44947147
15304815907000,9.874752,-0.53119355,-0.44947147
15304828327000,9.833891,-0.6810174,-0.40861043
15304828327000,9.833891,-0.6810174,-0.40861043
15304841023000,9.765789,-0.8308412,-0.38136974
15304841023000,9.765789,-0.8308412,-0.38136974
15304853413000,9.80665,-0.95342433,-0.29964766
15304853413000,9.80665,-0.95342433,-0.29964766
15304869648000,9.874752,-1.1032481,-0.19068487
15304869648000,9.874752,-1.1032481,-0.19068487
15304882557000,9.874752,-1.1849703,-0.14982383
15304882557000,9.874752,-1.1849703,-0.14982383
15304895619000,9.833891,-1.293933,-0.19068487
15304895619000,9.833891,-1.293933,-0.19068487
15304908589000,9.724928,-1.4165162,-0.21792556
15304908589000,9.724928,-1.4165162,-0.21792556
15304921772000,9.724928,-1.525479,-0.29964766
15304921772000,9.724928,-1.525479,-0.29964766
15304934773000,9.833891,-1.6344417,-0.3405087
15304934773000,9.833891,-1.6344417,-0.3405087
15304947437000,9.956474,-1.7570249,-0.44947147
15304947437000,9.956474,-1.7570249,-0.44947147
15304959705000,10.024576,-1.8387469,-0.53119355
15304959705000,10.024576,-1.8387469,-0.53119355
15304972553000,10.024576,-1.9068487,-0.6401563
15304972553000,10.024576,-1.9068487,-0.6401563
15304985005000,10.065437,-1.9477097,-0.7218784
15304985005000,10.065437,-1.9477097,-0.7218784
15304997334000,10.065437,-1.9885708,-0.7627395
15304997334000,10.065437,-1.9885708,-0.7627395
15305010517000,10.065437,-2.0566726,-0.7627395
15305010517000,10.065437,-2.0566726,-0.7627395
15305024372000,10.024576,-2.0566726,-0.7627395
15305024372000,10.024576,-2.0566726,-0.7627395
15305036762000,9.915613,-2.1383946,-0.8036005
15305036762000,9.915613,-2.1383946,-0.8036005
15305049854000,9.80665,-2.0975335,-0.8308412
15305049854000,9.80665,-2.0975335,-0.8308412
15305062885000,9.724928,-2.0566726,-0.8308412
15305062885000,9.724928,-2.0566726,-0.8308412
15305075916000,9.684067,-1.9477097,-0.8036005
15305075916000,9.684067,-1.9477097,-0.8036005
15305088947000,9.684067,-1.8387469,-0.8036005
15305088947000,9.684067,-1.8387469,-0.8036005
15305102192000,9.534244,-1.7161638,-0.8308412
15305102192000,9.534244,-1.7161638,-0.8308412
15305114521000,9.452521,-1.607201,-0.9125633
15305114521000,9.452521,-1.607201,-0.9125633
15305126881000,9.41166,-1.4165162,-0.95342433
15305126881000,9.41166,-1.4165162,-0.95342433
15305139240000,9.493382,-1.2258313,-0.9125633
15305139240000,9.493382,-1.2258313,-0.9125633
15305151661000,9.602345,-1.0215261,-0.9125633
15305151661000,9.602345,-1.0215261,-0.9125633
15305163960000,9.684067,-0.8308412,-0.8308412
15305163960000,9.684067,-0.8308412,-0.8308412
15305177143000,9.684067,-0.6810174,-0.7627395
15305177143000,9.684067,-0.6810174,-0.7627395
15305189503000,9.643207,-0.5720546,-0.6810174
15305189503000,9.643207,-0.5720546,-0.6810174
15305203663000,9.575105,-0.40861043,-0.5720546
15305203663000,9.575105,-0.40861043,-0.5720546
15305217121000,9.643207,-0.21792556,-0.44947147
15305217121000,9.643207,-0.21792556,-0.44947147
15305230335000,9.765789,-0.027240695,-0.38136974
15305230335000,9.765789,-0.027240695,-0.38136974
15305242817000,9.833891,0.10896278,-0.25878662
15305242817000,9.833891,0.10896278,-0.25878662
15305255787000,9.833891,0.21792556,-0.14982383
15305255787000,9.833891,0.21792556,-0.14982383
15305268604000,9.833891,0.29964766,-0.027240695
15305268604000,9.833891,0.29964766,-0.027240695
15305280995000,9.80665,0.40861043,-0.0
15305280995000,9.80665,0.40861043,-0.0
15305293446000,9.765789,0.53119355,0.027240695
15305293446000,9.765789,0.53119355,0.027240695
15305306965000,9.724928,0.5720546,0.06810174
15305306965000,9.724928,0.5720546,0.06810174
15305320210000,9.724928,0.53119355,0.06810174
15305320210000,9.724928,0.53119355,0.06810174
15305332600000,9.765789,0.53119355,0.06810174
15305332600000,9.765789,0.53119355,0.06810174
15305345539000,9.80665,0.4903325,-0.0
15305345539000,9.80665,0.4903325,-0.0
15305358723000,9.833891,0.40861043,-0.14982383
15305358723000,9.833891,0.40861043,-0.14982383
15305371266000,9.80665,0.25878662,-0.29964766
15305371266000,9.80665,0.25878662,-0.29964766
15305385059000,9.80665,0.14982383,-0.40861043
15305385059000,9.80665,0.14982383,-0.40861043
15305397419000,9.80665,0.06810174,-0.44947147
15305397419000,9.80665,0.06810174,-0.44947147
15305409809000,9.833891,0.0,-0.40861043
15305409809000,9.833891,0.0,-0.40861043
15305422291000,9.915613,-0.19068487,-0.38136974
15305422291000,9.915613,-0.19068487,-0.38136974
15305436756000,9.997335,-0.40861043,-0.3405087
15305436756000,9.997335,-0.40861043,-0.3405087
15305449726000,9.956474,-0.61291564,-0.38136974
15305449726000,9.956474,-0.61291564,-0.38136974
15305462299000,9.956474,-0.7218784,-0.38136974
15305462299000,9.956474,-0.7218784,-0.38136974
15305474690000,9.915613,-0.87170225,-0.38136974
15305474690000,9.915613,-0.87170225,-0.38136974
15305487019000,9.874752,-1.0215261,-0.38136974
15305487019000,9.874752,-1.0215261,-0.38136974
15305500599000,9.80665,-1.253072,-0.44947147
15305500599000,9.80665,-1.253072,-0.44947147
15305513752000,9.765789,-1.484618,-0.40861043
15305513752000,9.765789,-1.484618,-0.40861043
15305526203000,9.765789,-1.6344417,-0.40861043
15305526203000,9.765789,-1.6344417,-0.40861043
15305539906000,9.765789,-1.7570249,-0.40861043
15305539906000,9.765789,-1.7570249,-0.40861043
15305552387000,9.80665,-1.8387469,-0.44947147
15305552387000,9.80665,-1.8387469,-0.44947147
15305564625000,9.833891,-1.9068487,-0.53119355
15305564625000,9.833891,-1.9068487,-0.53119355
15305577046000,9.833891,-1.9885708,-0.61291564
15305577046000,9.833891,-1.9885708,-0.61291564
15305591053000,9.80665,-2.0294318,-0.7218784
15305591053000,9.80665,-2.0294318,-0.7218784
15305604115000,9.80665,-2.0294318,-0.7218784
15305616902000,9.874752,-2.0294318,-0.7218784
15305616902000,9.874752,-2.0294318,-0.7218784
15305629719000,9.915613,-2.0294318,-0.7218784
15305629719000,9.915613,-2.0294318,-0.7218784
15305642658000,9.874752,-2.0294318,-0.6810174
15305642658000,9.874752,-2.0294318,-0.6810174
15305655079000,9.874752,-1.9477097,-0.6810174
15305655079000,9.874752,-1.9477097,-0.6810174
15305667988000,9.874752,-1.8659877,-0.6810174
15305667988000,9.874752,-1.8659877,-0.6810174
15305680378000,9.915613,-1.7978859,-0.6810174
15305680378000,9.915613,-1.7978859,-0.6810174
15305692738000,9.874752,-1.7570249,-0.7218784
15305692738000,9.874752,-1.7570249,-0.7218784
15305705525000,9.833891,-1.6753027,-0.7218784
15305705525000,9.833891,-1.6753027,-0.7218784
15305718678000,9.765789,-1.607201,-0.7218784
15305718678000,9.765789,-1.607201,-0.7218784
15305731434000,9.724928,-1.525479,-0.7627395
15305731434000,9.724928,-1.525479,-0.7627395
15305744465000,9.684067,-1.4437568,-0.7627395
15305744465000,9.684067,-1.4437568,-0.7627395
15305757069000,9.643207,-1.3756552,-0.8036005
15305757069000,9.643207,-1.3756552,-0.8036005
15305769367000,9.602345,-1.2258313,-0.8308412
15305769367000,9.602345,-1.2258313,-0.8308412
15305782948000,9.602345,-1.0623871,-0.8308412
15305782948000,9.602345,-1.0623871,-0.8308412
15305795765000,9.684067,-0.87170225,-0.7627395
15305795765000,9.684067,-0.87170225,-0.7627395
15305808704000,9.765789,-0.6810174,-0.6810174
15305808704000,9.765789,-0.6810174,-0.6810174
15305821064000,9.80665,-0.4903325,-0.5720546
15305821064000,9.80665,-0.4903325,-0.5720546
15305834797000,9.833891,-0.25878662,-0.53119355
15305834797000,9.833891,-0.25878662,-0.53119355
15305847187000,9.80665,-0.06810174,-0.4903325
15305847187000,9.80665,-0.06810174,-0.4903325
15305860340000,9.80665,0.06810174,-0.40861043
15305860340000,9.80665,0.06810174,-0.40861043
15305873554000,9.765789,0.21792556,-0.38136974
15305873554000,9.765789,0.21792556,-0.38136974
15305887165000,9.724928,0.3405087,-0.3405087
15305887165000,9.724928,0.3405087,-0.3405087
15305900593000,9.602345,0.40861043,-0.29964766
15305900593000,9.602345,0.40861043,-0.29964766
15305913624000,9.534244,0.4903325,-0.25878662
15305913624000,9.534244,0.4903325,-0.25878662
15305926869000,9.493382,0.44947147,-0.19068487
15305926869000,9.493382,0.44947147,-0.19068487
15305939839000,9.534244,0.4903325,-0.14982383
15305939839000,9.534244,0.4903325,-0.14982383
15305957020000,9.575105,0.44947147,-0.14982383
15305957020000,9.575105,0.44947147,-0.14982383
15305969288000,9.602345,0.44947147,-0.19068487
15305969288000,9.602345,0.44947147,-0.19068487
15305987019000,9.684067,0.38136974,-0.25878662
15305987019000,9.684067,0.38136974,-0.25878662
15305999378000,9.765789,0.29964766,-0.29964766
15305999378000,9.765789,0.29964766,-0.29964766
15306016193000,9.874752,0.14982383,-0.29964766
15306016193000,9.874752,0.14982383,-0.29964766
15306029377000,9.956474,-0.027240695,-0.3405087
15306029377000,9.956474,-0.027240695,-0.3405087
15306042683000,9.956474,-0.19068487,-0.38136974
15306042683000,9.956474,-0.19068487,-0.38136974
15306055348000,9.915613,-0.3405087,-0.44947147
15306055348000,9.915613,-0.3405087,-0.44947147
15306068348000,9.833891,-0.4903325,-0.4903325
15306068348000,9.833891,-0.4903325,-0.4903325
15306081379000,9.80665,-0.6810174,-0.4903325
15306081379000,9.80665,-0.6810174,-0.4903325
15306094837000,9.80665,-0.8308412,-0.38136974
15306094837000,9.80665,-0.8308412,-0.38136974
15306107075000,9.874752,-0.95342433,-0.25878662
15306107075000,9.874752,-0.95342433,-0.25878662
15306120991000,9.956474,-1.1032481,-0.14982383
15306120991000,9.956474,-1.1032481,-0.14982383
15306133595000,9.997335,-1.253072,-0.10896278
15306133595000,9.997335,-1.253072,-0.10896278
15306145985000,9.956474,-1.4165162,-0.10896278
15306145985000,9.956474,-1.4165162,-0.10896278
15306158955000,9.915613,-1.56634,-0.14982383
15306158955000,9.915613,-1.56634,-0.14982383
15306171345000,9.874752,-1.7161638,-0.21792556
15306171345000,9.874752,-1.7161638,-0.21792556
15306183613000,9.956474,-1.8387469,-0.3405087
15306183613000,9.956474,-1.8387469,-0.3405087
15306201038000,10.106298,-1.9885708,-0.44947147
15306201038000,10.106298,-1.9885708,-0.44947147
15306213551000,10.147159,-2.1383946,-0.53119355
15306213551000,10.147159,-2.1383946,-0.53119355
15306226643000,10.106298,-2.2201166,-0.5720546
15306226643000,10.106298,-2.2201166,-0.5720546
15306239826000,10.106298,-2.2473574,-0.61291564
15306239826000,10.106298,-2.2473574,-0.61291564
15306260334000,10.065437,-2.2201166,-0.6810174
15306260334000,10.065437,-2.2201166,-0.6810174
15306273487000,9.997335,-2.1792557,-0.7218784
15306273487000,9.997335,-2.1792557,-0.7218784
15306286152000,9.874752,-2.0566726,-0.8036005
15306286152000,9.874752,-2.0566726,-0.8036005
15306298542000,9.765789,-1.9068487,-0.8308412
15306298542000,9.765789,-1.9068487,-0.8308412
15306311878000,9.643207,-1.7570249,-0.8036005
15306311878000,9.643207,-1.7570249,-0.8036005
15306324238000,9.602345,-1.607201,-0.8036005
