15303157398000,-0.17400388,-0.5026919,-0.84677243,0.0,0.15476753,0.83524346,-0.52765095,0.0,0.97250694
15303157398000,-0.1725737,-0.49499208,-0.8515874,0.0,0.15636063,0.83982944,-0.51984406,0.0,0.97250694
15303169666000,-0.17493616,-0.4954692,-0.85082763,0.0,0.16263908,0.8377399,-0.5212875,0.0,0.9710541
15303169666000,-0.17531927,-0.49744365,-0.8495958,0.0,0.16222605,0.83656895,-0.5232927,0.0,0.9710541
15303183125000,-0.18076566,-0.49853528,-0.84781265,0.0,0.16424489,0.8346071,-0.52578944,0.0,0.9697151
15303183125000,-0.18006141,-0.49496052,-0.850054,0.0,0.16501664,0.83673203,-0.5221579,0.0,0.9697151
15303199696000,-0.17775318,-0.49453372,-0.85078806,0.0,0.1769199,0.8344096,-0.52197695,0.0,0.9680408
15303199696000,-0.17788899,-0.49517423,-0.850387,0.0,0.17678335,0.83402956,-0.52263004,0.0,0.9680408
15303214344000,-0.17832977,-0.4952601,-0.8502446,0.0,0.18186432,0.8326182,-0.523137,0.0,0.96701807
15303214344000,-0.17997383,-0.50280017,-0.8454594,0.0,0.18023756,0.82808685,-0.530836,0.0,0.96701807
15303228108000,-0.168731,-0.5004744,-0.84914976,0.0,0.17898947,0.8316205,-0.5257092,0.0,0.9692743
15303228108000,-0.17072189,-0.5097421,-0.8432183,0.0,0.17709157,0.8259724,-0.53517133,0.0,0.9692743
15303247059000,-0.16363974,-0.5083159,-0.8454803,0.0,0.16679983,0.83043754,-0.5315555,0.0,0.97231674
15303247059000,-0.16122039,-0.49630255,-0.8530485,0.0,0.1691394,0.8376726,-0.5193231,0.0,0.97231674
15303262348000,-0.12418991,-0.487809,-0.86407125,0.0,0.13568966,0.85428315,-0.50178534,0.0,0.98293704
15303262348000,-0.122523345,-0.47733846,-0.87013555,0.0,0.13719639,0.86017746,-0.49119425,0.0,0.98293704
15303275074000,-0.09091274,-0.4695382,-0.87821907,0.0,0.11391415,0.87117946,-0.47756684,0.0,0.9893223
15303275074000,-0.08852014,-0.45128933,-0.88797647,0.0,0.11578319,0.88077116,-0.45916957,0.0,0.9893223
15303288593000,-0.06733279,-0.44590974,-0.8925417,0.0,0.0908991,0.88810986,-0.450553,0.0,0.9935812
15303288593000,-0.06497498,-0.42294326,-0.9038236,0.0,0.09259915,0.89927393,-0.4274711,0.0,0.9935812
15303303150000,-0.043570977,-0.41726202,-0.9077412,0.0,0.05747307,0.90605253,-0.41924447,0.0,0.9973959
15303303150000,-0.044014134,-0.42425638,-0.90447176,0.0,0.057134394,0.9027985,-0.4262518,0.0,0.9973959
15303317524000,-0.03073528,-0.4207018,-0.9066782,0.0,0.011246682,0.90690374,-0.4211877,0.0,0.9994643
15303317524000,-0.030676542,-0.41599318,-0.9088501,0.0,0.011405912,0.9090731,-0.41648024,0.0,0.9994643
15303330647000,-0.025096456,-0.41447926,-0.90971273,0.0,-0.03418841,0.9098228,-0.41358626,0.0,0.9991002
