4681061014000,-0.41110387,-0.88635147,0.21301359,0.0,-0.24197845,-0.1191849,-0.9629338,0.0,0.8788857
4681061014000,-0.40946922,-0.88553095,0.21947685,0.0,-0.2447344,-0.12513585,-0.96148133,0.0,0.8788857
4681073343000,-0.34007004,-0.92251974,0.18250959,0.0,-0.22530088,-0.10849959,-0.96822906,0.0,0.91301256
4681073343000,-0.33997652,-0.9224746,0.18291129,0.0,-0.22544193,-0.10888234,-0.9681532,0.0,0.91301256
4681086588000,-0.2731628,-0.9506351,0.14722396,0.0,-0.21407041,-0.08913514,-0.97274286,0.0,0.9378464
4681086588000,-0.27566022,-0.9516172,0.13577981,0.0,-0.21084478,-0.07795486,-0.97440624,0.0,0.9378464
4681099069000,-0.22806068,-0.96737355,0.11034793,0.0,-0.1899828,-0.06694256,-0.9795024,0.0,0.9549318
4681099069000,-0.23059097,-0.9681852,0.0971864,0.0,-0.18690355,-0.0539478,-0.98089576,0.0,0.9549318
4681113687000,-0.19551496,-0.97761214,0.07777148,0.0,-0.12667276,-0.05346337,-0.9905028,0.0,0.9724854
4681113687000,-0.20019105,-0.97893816,0.040045284,0.0,-0.11914547,-0.016245004,-0.9927439,0.0,0.9724854
4681126138000,-0.1555386,-0.9876934,0.016416455,0.0,-0.045000847,-0.0095168315,-0.9989417,0.0,0.9868043
4681126138000,-0.15648703,-0.9876648,-0.005469553,0.0,-0.041582935,0.012121126,-0.9990615,0.0,0.9868043
4681138437000,-0.090364754,-0.9951304,-0.03936546,0.0,0.019154646,0.03778321,-0.99910235,0.0,0.99572456
4681138437000,-0.09005437,-0.99441844,-0.054974377,0.0,0.020564504,0.053330246,-0.99836516,0.0,0.99572456
4681151315000,-0.0064644422,-0.9953062,-0.09655909,0.0,0.052668482,0.09608819,-0.9939783,0.0,0.9985911
4681151315000,-0.0061279875,-0.9946724,-0.10290434,0.0,0.052708693,0.10244193,-0.99334157,0.0,0.9985911
4681163736000,0.08987159,-0.9849721,-0.1474892,0.0,0.058139384,0.15302439,-0.9865107,0.0,0.99425495
4681163736000,0.09020298,-0.98407984,-0.15313476,0.0,0.057623893,0.15866105,-0.98565006,0.0,0.99425495
4681181009000,0.23705569,-0.94635195,-0.21959656,0.0,0.05448607,0.2386349,-0.9695797,0.0,0.96996695
4681181009000,0.23776454,-0.94306916,-0.2325696,0.0,0.051304538,0.25129497,-0.96654993,0.0,0.96996695
4681193399000,0.33510315,-0.9012181,-0.27479422,0.0,0.03450662,0.30320105,-0.9523017,0.0,0.94154936
4681193399000,0.33525786,-0.8998178,-0.27915955,0.0,0.032969132,0.30733174,-0.95103115,0.0,0.94154936
4681205911000,0.39995062,-0.8641309,-0.30547887,0.0,0.012390904,0.33836436,-0.9409336,0.0,0.9164529
4681205911000,0.40007374,-0.859861,-0.31714374,0.0,0.007421702,0.34907264,-0.9370663,0.0,0.9164529
4681218302000,0.43073106,-0.8404524,-0.3288019,0.0,-0.013211317,0.35842028,-0.9334669,0.0,0.9023836
4681218302000,0.43075407,-0.84109473,-0.32712477,0.0,-0.012437671,0.35691014,-0.9340559,0.0,0.9023836
4681230997000,0.44487455,-0.83163446,-0.33237162,0.0,-0.025169954,0.35936254,-0.9328586,0.0,0.8952392
4681230997000,0.4448416,-0.8311686,-0.3335786,0.0,-0.025745675,0.36043847,-0.9324276,0.0,0.8952392
4681243295000,0.45392212,-0.8249246,-0.33682972,0.0,-0.020578243,0.36821198,-0.9295142,0.0,0.89080375
4681243295000,0.4537757,-0.82246596,-0.3429829,0.0,-0.023586266,0.37367126,-0.9272613,0.0,0.89080375
4681255686000,0.45806476,-0.8194485,-0.34450066,0.0,-0.017547011,0.37913924,-0.9251731,0.0,0.88874555
4681255686000,0.4580855,-0.8199027,-0.34339046,0.0,-0.016997442,0.3781559,-0.92558575,0.0,0.88874555
4681268747000,0.4498225,-0.8257166,-0.34036988,0.0,-0.0133485645,0.37484467,-0.92699146,0.0,0.89301825
4681268747000,0.44979322,-0.82492155,-0.34233087,0.0,-0.0143004805,0.3765913,-0.9262692,0.0,0.89301825
4681281351000,0.42858276,-0.83929205,-0.33452317,0.0,-0.007665068,0.36686057,-0.9302443,0.0,0.90347
4681281351000,0.42860222,-0.8402989,-0.3319607,0.0,-0.006485045,0.36454841,-0.9311618,0.0,0.90347
4681294687000,0.38679233,-0.86612105,-0.3165849,0.0,0.0074910745,0.3462452,-0.93811417,0.0,0.9221364
4681294687000,0.38672882,-0.8685765,-0.30986372,0.0,0.010258734,0.34003845,-0.94035554,0.0,0.9221364
4681307474000,0.3173877,-0.9048203,-0.2838402,0.0,0.043694094,0.3129518,-0.94876343,0.0,0.9472887
4681307474000,0.31715694,-0.9064303,-0.2789184,0.0,0.045338698,0.3082574,-0.9502219,0.0,0.9472887
4681319864000,0.22295395,-0.9448564,-0.23987028,0.0,0.07256508,0.26146743,-0.9624806,0.0,0.9721244
